Order ID,Order Date,Ship Date,Fulfilment,Customer Segment,Country,Region,State,City,Category,Sub-Category,Payment Mode,Order Status,Quantity,Discount,Sales (INR),Profit (INR),GST (INR)
IND-2020-0010989,2020-02-28,2020-03-04,Amazon,Individual,India,North,Rajasthan,Kota,Electronics,Smartphones,UPI,Delivered,4,0.0,38637.24,2475.49,6954.7
IND-2020-0004386,2020-02-28,2020-03-02,Merchant,Student,India,North,Punjab,Jalandhar,Electronics,Smart TVs,Debit Card,Cancelled,3,0.05,0.0,0.0,0.0
IND-2020-0009504,2020-02-28,2020-03-05,Amazon,Enterprise,India,South,Tamil Nadu,Coimbatore,Home & Kitchen,Cookware,UPI,Returned,2,0.1,0.0,0.0,0.0
IND-2020-0010666,2020-02-28,2020-03-06,Amazon,Small Business,India,Central,Chhattisgarh,Durg,Sports & Outdoors,Trekking Gear,UPI,Delivered,5,0.1,1634.1,218.76,81.7
IND-2020-0001216,2020-02-28,2020-03-06,Amazon,Enterprise,India,West,Maharashtra,Mumbai,Home & Kitchen,Furniture,Net Banking,Delivered,2,0.1,69.96,6.64,8.4
IND-2020-0003005,2020-02-28,2020-03-04,Merchant,Individual,India,North,Punjab,Amritsar,FMCG & Grocery,Personal Care,Debit Card,Returned,2,0.0,0.0,0.0,0.0
IND-2020-0004082,2020-02-28,2020-03-03,Flipkart,Individual,India,Central,Madhya Pradesh,Gwalior,Home & Kitchen,Kitchen Appliances,UPI,Delivered,2,0.0,13866.8,1799.9,1664.02
IND-2020-0004871,2020-03-02,2020-03-07,Amazon,Individual,India,East,West Bengal,Asansol,Books & Stationery,Art & Craft Supplies,Debit Card,Delivered,2,0.1,1273.43,221.53,63.67
IND-2020-0007530,2020-03-02,2020-03-04,Amazon,Individual,India,West,Goa,Margao,FMCG & Grocery,Baby Products,UPI,Shipped,1,0.0,551.72,103.92,27.59
IND-2020-0007498,2020-03-02,2020-03-03,Flipkart,Small Business,India,Central,Madhya Pradesh,Ujjain,Clothing & Apparel,Sportswear,UPI,Delivered,1,0.15,662.33,105.43,33.12
IND-2020-0009171,2020-03-02,2020-03-05,Amazon,Individual,India,Central,Madhya Pradesh,Ujjain,Electronics,Cameras,Debit Card,Delivered,2,0.1,76.36,3.23,13.74
IND-2020-0007806,2020-03-02,2020-03-09,Flipkart,Individual,India,South,Karnataka,Belagavi,Clothing & Apparel,Kurta & Kurti,Cash on Delivery,Delivered,2,0.0,1000.33,227.33,50.02
IND-2020-0003173,2020-03-02,2020-03-04,Amazon,Small Business,India,Central,Madhya Pradesh,Bhopal,Clothing & Apparel,Sportswear,Debit Card,Shipped,3,0.2,3459.05,437.46,172.95
IND-2020-0002651,2020-03-02,2020-03-08,Flipkart,Individual,India,West,Maharashtra,Nagpur,Home & Kitchen,Kitchen Appliances,UPI,Delivered,2,0.0,1775.56,264.83,213.07
IND-2020-0010378,2020-03-02,2020-03-04,Amazon,Individual,India,South,Karnataka,Hubli,Books & Stationery,Children Books,Credit Card,Shipped,4,0.0,1693.35,359.92,84.67
IND-2020-0003947,2020-03-03,2020-03-08,Amazon,Individual,India,North,Uttar Pradesh,Lucknow,Home & Kitchen,Furniture,UPI,Delivered,5,0.1,19532.64,1848.41,2343.92
IND-2020-0002287,2020-03-03,2020-03-10,Amazon,Enterprise,India,East,Odisha,Cuttack,Books & Stationery,Art & Craft Supplies,UPI,Delivered,4,0.3,1146.5,92.1,57.32
IND-2020-0006905,2020-03-03,2020-03-09,Merchant,Individual,India,West,Maharashtra,Pune,Home & Kitchen,Home Decor,Debit Card,Delivered,2,0.15,2738.06,241.69,328.57
IND-2020-0008922,2020-03-03,2020-03-06,Amazon,Enterprise,India,South,Telangana,Warangal,Electronics,Power Banks,Credit Card,Delivered,1,0.3,656.73,-19.86,118.21
IND-2020-0007439,2020-03-03,2020-03-04,Amazon,Individual,India,East,West Bengal,Siliguri,FMCG & Grocery,Personal Care,Credit Card,Delivered,1,0.3,245.28,17.04,12.26
IND-2020-0008725,2020-03-03,2020-03-10,Amazon,Individual,India,East,Odisha,Berhampur,Electronics,Earphones & Headphones,Credit Card,Shipped,3,0.05,108632.07,5349.36,19553.77
IND-2020-0002668,2020-03-03,2020-03-05,Merchant,Individual,India,North,Delhi,Lajpat Nagar,Clothing & Apparel,Kurta & Kurti,Debit Card,Delivered,1,0.0,1542.27,336.99,77.11
IND-2020-0001279,2020-03-03,2020-03-04,Amazon,Individual,India,North,Delhi,Lajpat Nagar,Clothing & Apparel,Women's Sarees,UPI,Delivered,3,0.05,1226.9,253.84,61.35
IND-2020-0010770,2020-03-03,2020-03-10,Amazon,Individual,India,West,Gujarat,Surat,Clothing & Apparel,Sportswear,Credit Card,Shipped,4,0.15,3423.0,528.66,171.15
IND-2020-0003817,2020-03-03,2020-03-06,Flipkart,Individual,India,West,Maharashtra,Mumbai,Electronics,Power Banks,Credit Card,Delivered,4,0.3,148.5,-5.06,26.73
IND-2020-0003289,2020-03-03,2020-03-05,Merchant,Individual,India,West,Gujarat,Surat,FMCG & Grocery,Baby Products,Net Banking,Delivered,5,0.2,940.59,83.97,47.03
IND-2020-0003729,2020-03-03,2020-03-08,Merchant,Individual,India,East,Odisha,Bhubaneswar,Books & Stationery,Competitive Exam Books,UPI,Delivered,4,0.0,915.03,170.7,45.75
IND-2020-0002364,2020-03-04,2020-03-10,Amazon,Individual,India,South,Telangana,Karimnagar,Clothing & Apparel,Sportswear,Cash on Delivery,Delivered,3,0.0,2792.23,669.9,139.61
IND-2020-0001785,2020-03-04,2020-03-07,Amazon,Small Business,India,Central,Madhya Pradesh,Ujjain,Books & Stationery,Competitive Exam Books,Net Banking,Delivered,1,0.05,49.41,8.45,2.47
IND-2020-0009811,2020-03-04,2020-03-08,Merchant,Small Business,India,West,Maharashtra,Nagpur,Electronics,Earphones & Headphones,Cash on Delivery,Delivered,5,0.0,68288.53,6699.76,12291.94
IND-2020-0002455,2020-03-04,2020-03-05,Amazon,Individual,India,West,Goa,Panaji,Electronics,Smart Watches,Debit Card,Shipped,5,0.1,83313.93,2157.78,14996.51
IND-2020-0003900,2020-03-04,2020-03-08,Meesho,Individual,India,East,Bihar,Darbhanga,Electronics,Smart TVs,Credit Card,Delivered,5,0.0,258748.25,25294.88,46574.68
IND-2020-0003827,2020-03-04,2020-03-05,Flipkart,Small Business,India,East,Jharkhand,Ranchi,Home & Kitchen,Cleaning Supplies,Debit Card,Delivered,5,0.15,22125.43,2004.1,2655.05
IND-2020-0006411,2020-03-05,2020-03-06,Amazon,Individual,India,West,Goa,Panaji,Electronics,Laptops,Credit Card,Delivered,3,0.1,80052.87,4062.45,14409.52
IND-2020-0005247,2020-03-05,2020-03-11,Meesho,Individual,India,West,Maharashtra,Pune,Electronics,Power Banks,Net Banking,Cancelled,2,0.3,0.0,0.0,0.0
IND-2020-0003063,2020-03-05,2020-03-12,Flipkart,Enterprise,India,East,Jharkhand,Ranchi,Books & Stationery,Art & Craft Supplies,Debit Card,Delivered,2,0.0,1032.02,206.72,51.6
IND-2020-0002430,2020-03-05,2020-03-09,Amazon,Individual,India,East,Bihar,Patna,Clothing & Apparel,Sportswear,UPI,Delivered,4,0.05,6414.05,1172.72,320.7
IND-2020-0007485,2020-03-05,2020-03-06,Amazon,Small Business,India,North,Rajasthan,Udaipur,Electronics,Smart Watches,EMI,Delivered,1,0.15,23881.6,9.58,4298.69
IND-2020-0008859,2020-03-05,2020-03-12,Amazon,Individual,India,East,Bihar,Bhagalpur,Electronics,Smart TVs,Debit Card,Delivered,2,0.0,66787.04,4375.11,12021.67
IND-2020-0010259,2020-03-05,2020-03-06,Merchant,Student,India,North,Punjab,Ludhiana,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Shipped,4,0.0,910.41,187.2,45.52
IND-2020-0005058,2020-03-05,2020-03-07,Amazon,Individual,India,South,Tamil Nadu,Salem,Electronics,Smartphones,Cash on Delivery,Delivered,1,0.1,15682.73,898.7,2822.89
IND-2020-0007918,2020-03-05,2020-03-08,Amazon,Individual,India,West,Gujarat,Bhavnagar,Electronics,Cameras,UPI,Delivered,4,0.15,77765.4,1854.11,13997.77
IND-2020-0009950,2020-03-05,2020-03-06,Amazon,Enterprise,India,North,Delhi,Karol Bagh,Home & Kitchen,Cleaning Supplies,UPI,Delivered,4,0.0,170.5,21.41,20.46
IND-2020-0006868,2020-03-06,2020-03-11,Flipkart,Enterprise,India,South,Kerala,Kollam,Electronics,Cameras,Cash on Delivery,Shipped,2,0.3,34013.75,-1698.9,6122.48
IND-2020-0007646,2020-03-06,2020-03-09,Amazon,Student,India,North,Uttar Pradesh,Agra,Sports & Outdoors,Badminton Equipment,Debit Card,Delivered,4,0.0,15568.74,2555.88,778.44
IND-2020-0005415,2020-03-06,2020-03-09,Meesho,Small Business,India,North,Punjab,Patiala,Clothing & Apparel,Innerwear & Socks,Credit Card,Delivered,2,0.4,95.82,4.28,4.79
IND-2020-0007893,2020-03-06,2020-03-07,Amazon,Small Business,India,North,Delhi,Lajpat Nagar,Home & Kitchen,Cleaning Supplies,UPI,Delivered,3,0.0,2280.09,287.97,273.61
IND-2020-0005861,2020-03-06,2020-03-11,Amazon,Student,India,North,Uttar Pradesh,Kanpur,Home & Kitchen,Storage & Organisation,Credit Card,Delivered,2,0.0,1942.21,307.36,233.07
IND-2020-0005006,2020-03-06,2020-03-13,Merchant,Enterprise,India,West,Gujarat,Bhavnagar,Electronics,Smart Watches,UPI,Cancelled,2,0.4,0.0,0.0,0.0
IND-2020-0007545,2020-03-06,2020-03-08,Flipkart,Small Business,India,West,Goa,Vasco da Gama,Home & Kitchen,Bedsheets & Pillows,Credit Card,Delivered,2,0.2,2092.53,120.71,251.1
IND-2020-0005896,2020-03-06,2020-03-07,Amazon,Student,India,South,Karnataka,Hubli,Electronics,Smart TVs,Debit Card,Delivered,1,0.4,27.1,-1.99,4.88
IND-2020-0003379,2020-03-06,2020-03-09,Amazon,Small Business,India,Central,Madhya Pradesh,Indore,Electronics,Cameras,Debit Card,Delivered,4,0.15,51542.39,768.97,9277.63
IND-2020-0006233,2020-03-09,2020-03-11,Amazon,Enterprise,India,Central,Madhya Pradesh,Bhopal,FMCG & Grocery,Packaged Foods,UPI,Delivered,3,0.1,118.83,16.98,5.94
IND-2020-0010300,2020-03-09,2020-03-15,Amazon,Individual,India,North,Punjab,Jalandhar,FMCG & Grocery,Beverages,UPI,Cancelled,2,0.0,0.0,0.0,0.0
IND-2020-0005403,2020-03-09,2020-03-13,Meesho,Individual,India,West,Maharashtra,Pune,Home & Kitchen,Cleaning Supplies,Credit Card,Delivered,3,0.0,8098.29,1003.97,971.79
IND-2020-0005348,2020-03-09,2020-03-14,Amazon,Small Business,India,South,Tamil Nadu,Tiruchirappalli,Home & Kitchen,Bedsheets & Pillows,UPI,Delivered,2,0.3,8199.98,17.48,984.0
IND-2020-0005929,2020-03-09,2020-03-16,Amazon,Individual,India,East,Odisha,Rourkela,Home & Kitchen,Home Decor,Debit Card,Delivered,4,0.15,173.32,11.65,20.8
IND-2020-0003432,2020-03-09,2020-03-12,Amazon,Small Business,India,West,Gujarat,Bhavnagar,Electronics,Tablets,Cash on Delivery,Delivered,5,0.2,131666.08,-1914.5,23699.89
IND-2020-0006418,2020-03-09,2020-03-14,Merchant,Individual,India,West,Goa,Panaji,Sports & Outdoors,Cycling Accessories,UPI,Returned,1,0.0,0.0,0.0,0.0
IND-2020-0007622,2020-03-09,2020-03-16,Amazon,Enterprise,India,North,Rajasthan,Jodhpur,Home & Kitchen,Home Decor,Credit Card,Delivered,4,0.2,136.91,6.34,16.43
IND-2020-0002751,2020-03-09,2020-03-13,Merchant,Small Business,India,South,Telangana,Nizamabad,Books & Stationery,Fiction & Literature,UPI,Delivered,1,0.2,339.59,38.13,16.98
IND-2020-0004791,2020-03-09,2020-03-15,Merchant,Small Business,India,West,Maharashtra,Nagpur,Books & Stationery,Fiction & Literature,Credit Card,Delivered,4,0.05,1767.01,339.07,88.35
IND-2020-0009390,2020-03-09,2020-03-15,Amazon,Individual,India,West,Goa,Margao,Electronics,Laptops,Credit Card,Delivered,4,0.0,216703.72,16700.88,39006.67
IND-2020-0007811,2020-03-10,2020-03-16,Merchant,Individual,India,South,Tamil Nadu,Chennai,Books & Stationery,Competitive Exam Books,UPI,Delivered,3,0.15,872.91,105.72,43.65
IND-2020-0004260,2020-03-10,2020-03-15,Amazon,Small Business,India,South,Telangana,Karimnagar,Books & Stationery,Fiction & Literature,Credit Card,Shipped,5,0.4,1692.07,55.77,84.6
IND-2020-0010261,2020-03-10,2020-03-12,Amazon,Individual,India,North,Punjab,Chandigarh,Electronics,Smartphones,Credit Card,Cancelled,4,0.0,0.0,0.0,0.0
IND-2020-0008366,2020-03-10,2020-03-17,Merchant,Student,India,Central,Chhattisgarh,Bilaspur,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,2,0.0,2896.56,589.38,144.83
IND-2020-0009482,2020-03-10,2020-03-16,Flipkart,Small Business,India,North,Uttar Pradesh,Varanasi,FMCG & Grocery,Personal Care,UPI,Delivered,5,0.0,1216.45,209.4,60.82
IND-2020-0002099,2020-03-10,2020-03-11,Amazon,Small Business,India,North,Uttar Pradesh,Agra,Electronics,Laptops,UPI,Delivered,2,0.0,45151.66,3699.68,8127.3
IND-2020-0010735,2020-03-10,2020-03-12,Meesho,Small Business,India,West,Gujarat,Rajkot,FMCG & Grocery,Packaged Foods,UPI,Returned,3,0.0,0.0,0.0,0.0
IND-2020-0004373,2020-03-11,2020-03-18,Amazon,Individual,India,Central,Madhya Pradesh,Jabalpur,Clothing & Apparel,Innerwear & Socks,Credit Card,Shipped,1,0.2,512.16,78.34,25.61
IND-2020-0003808,2020-03-11,2020-03-16,Amazon,Individual,India,North,Rajasthan,Kota,Electronics,Smartphones,Net Banking,Delivered,1,0.1,4383.46,190.35,789.02
IND-2020-0003437,2020-03-11,2020-03-14,Merchant,Small Business,India,South,Kerala,Kollam,Clothing & Apparel,Innerwear & Socks,UPI,Shipped,3,0.0,881.3,183.15,44.06
IND-2020-0001903,2020-03-11,2020-03-18,Meesho,Individual,India,West,Goa,Panaji,Clothing & Apparel,Men's T-Shirts,Debit Card,Delivered,3,0.0,798.19,182.81,39.91
IND-2020-0010626,2020-03-11,2020-03-17,Amazon,Individual,India,Central,Chhattisgarh,Rajnandgaon,Home & Kitchen,Cleaning Supplies,UPI,Delivered,5,0.1,205.05,17.7,24.61
IND-2020-0007422,2020-03-11,2020-03-18,Merchant,Individual,India,North,Punjab,Ludhiana,Sports & Outdoors,Yoga & Fitness,EMI,Delivered,1,0.3,3089.86,142.27,154.49
IND-2020-0002153,2020-03-11,2020-03-14,Amazon,Small Business,India,West,Gujarat,Rajkot,Electronics,Smart Watches,Cash on Delivery,Delivered,3,0.05,43971.62,3056.88,7914.89
IND-2020-0006262,2020-03-11,2020-03-17,Merchant,Enterprise,India,East,West Bengal,Asansol,FMCG & Grocery,Beverages,Cash on Delivery,Shipped,3,0.15,119.76,16.07,5.99
IND-2020-0001918,2020-03-12,2020-03-17,Amazon,Individual,India,West,Goa,Vasco da Gama,Home & Kitchen,Cookware,UPI,Delivered,5,0.1,14584.68,1652.97,1750.16
IND-2020-0003556,2020-03-12,2020-03-18,Amazon,Enterprise,India,South,Telangana,Hyderabad,Clothing & Apparel,Women's Western Wear,Cash on Delivery,Delivered,3,0.4,2047.56,162.16,102.38
IND-2020-0005532,2020-03-12,2020-03-13,Amazon,Small Business,India,South,Karnataka,Bengaluru,FMCG & Grocery,Baby Products,UPI,Delivered,5,0.4,134.73,4.72,6.74
IND-2020-0002625,2020-03-12,2020-03-19,Flipkart,Individual,India,West,Goa,Panaji,Electronics,Earphones & Headphones,UPI,Delivered,1,0.0,28788.03,2545.45,5181.85
IND-2020-0002855,2020-03-12,2020-03-18,Amazon,Small Business,India,East,Bihar,Bhagalpur,Books & Stationery,Notebooks & Diaries,Credit Card,Delivered,2,0.05,754.93,131.65,37.75
IND-2020-0002130,2020-03-12,2020-03-19,Merchant,Individual,India,East,West Bengal,Kolkata,Clothing & Apparel,Men's Ethnic Wear,UPI,Cancelled,1,0.1,0.0,0.0,0.0
IND-2020-0003456,2020-03-12,2020-03-15,Merchant,Individual,India,North,Rajasthan,Udaipur,Clothing & Apparel,Sportswear,Credit Card,Delivered,3,0.3,3140.41,281.57,157.02
IND-2020-0009706,2020-03-12,2020-03-16,Amazon,Small Business,India,East,Jharkhand,Dhanbad,Electronics,Power Banks,Credit Card,Delivered,2,0.0,14252.7,856.03,2565.49
IND-2020-0005551,2020-03-12,2020-03-13,Merchant,Small Business,India,South,Telangana,Warangal,Books & Stationery,Children Books,Cash on Delivery,Delivered,1,0.0,218.3,46.59,10.92
IND-2020-0004636,2020-03-12,2020-03-13,Merchant,Individual,India,North,Delhi,Rohini,Sports & Outdoors,Cycling Accessories,Cash on Delivery,Delivered,3,0.0,1611.67,251.91,80.58
IND-2020-0002475,2020-03-12,2020-03-15,Merchant,Small Business,India,East,Jharkhand,Ranchi,Books & Stationery,Art & Craft Supplies,Cash on Delivery,Delivered,3,0.1,1337.11,203.29,66.86
IND-2020-0005919,2020-03-12,2020-03-13,Meesho,Student,India,East,Bihar,Muzaffarpur,Home & Kitchen,Kitchen Appliances,UPI,Cancelled,2,0.15,0.0,0.0,0.0
IND-2020-0003646,2020-03-12,2020-03-19,Flipkart,Individual,India,West,Gujarat,Bhavnagar,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,5,0.1,4887.98,953.38,244.4
IND-2020-0006278,2020-03-13,2020-03-16,Merchant,Small Business,India,South,Tamil Nadu,Coimbatore,Clothing & Apparel,Men's Ethnic Wear,UPI,Delivered,1,0.15,498.1,84.36,24.9
IND-2020-0002280,2020-03-13,2020-03-14,Meesho,Small Business,India,South,Karnataka,Hubli,Electronics,Cameras,UPI,Returned,4,0.0,0.0,0.0,0.0
IND-2020-0006761,2020-03-13,2020-03-20,Amazon,Individual,India,East,Bihar,Gaya,Clothing & Apparel,Women's Sarees,Net Banking,Delivered,5,0.0,6890.99,1392.49,344.55
IND-2020-0004048,2020-03-13,2020-03-15,Amazon,Small Business,India,North,Punjab,Patiala,Electronics,Smartphones,Credit Card,Delivered,4,0.2,4365.81,-10.66,785.85
IND-2020-0002485,2020-03-13,2020-03-18,Merchant,Student,India,West,Goa,Panaji,Home & Kitchen,Home Decor,Net Banking,Delivered,4,0.0,15575.82,2435.9,1869.1
IND-2020-0008748,2020-03-13,2020-03-20,Amazon,Individual,India,East,Bihar,Bhagalpur,Clothing & Apparel,Women's Sarees,Cash on Delivery,Delivered,5,0.15,4249.12,628.41,212.46
IND-2020-0007045,2020-03-13,2020-03-18,Merchant,Small Business,India,West,Maharashtra,Aurangabad,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,3,0.1,1562.72,303.75,78.14
IND-2020-0004548,2020-03-16,2020-03-20,Amazon,Student,India,West,Gujarat,Ahmedabad,Electronics,Laptops,UPI,Delivered,2,0.1,23478.49,1312.5,4226.13
IND-2020-0007101,2020-03-16,2020-03-19,Amazon,Student,India,West,Maharashtra,Aurangabad,Electronics,Power Banks,Credit Card,Delivered,2,0.0,9673.68,619.73,1741.26
IND-2020-0008539,2020-03-16,2020-03-20,Amazon,Individual,India,Central,Chhattisgarh,Raipur,Electronics,Tablets,UPI,Delivered,4,0.0,57825.42,4761.71,10408.58
IND-2020-0004323,2020-03-16,2020-03-21,Merchant,Small Business,India,West,Maharashtra,Aurangabad,Home & Kitchen,Furniture,Cash on Delivery,Delivered,2,0.0,4007.88,625.76,480.95
IND-2020-0009625,2020-03-16,2020-03-17,Merchant,Individual,India,West,Gujarat,Surat,FMCG & Grocery,Health Supplements,Debit Card,Delivered,1,0.0,335.97,59.69,16.8
IND-2020-0003073,2020-03-16,2020-03-22,Flipkart,Small Business,India,Central,Chhattisgarh,Raipur,FMCG & Grocery,Personal Care,Debit Card,Delivered,1,0.0,633.83,122.76,31.69
IND-2020-0010806,2020-03-16,2020-03-20,Merchant,Individual,India,North,Uttar Pradesh,Varanasi,Clothing & Apparel,Women's Sarees,UPI,Delivered,3,0.2,2302.97,352.78,115.15
IND-2020-0001076,2020-03-16,2020-03-18,Amazon,Individual,India,South,Kerala,Thiruvananthapuram,Sports & Outdoors,Cricket Equipment,Credit Card,Delivered,5,0.1,21545.61,2654.49,1077.28
IND-2020-0007027,2020-03-16,2020-03-23,Amazon,Small Business,India,North,Delhi,Rohini,Books & Stationery,Fiction & Literature,Credit Card,Shipped,5,0.05,2901.24,500.24,145.06
IND-2020-0009821,2020-03-16,2020-03-20,Amazon,Individual,India,South,Karnataka,Hubli,Home & Kitchen,Cookware,Cash on Delivery,Delivered,4,0.15,149.46,10.58,17.94
IND-2020-0008165,2020-03-16,2020-03-18,Merchant,Enterprise,India,North,Punjab,Amritsar,Home & Kitchen,Cookware,UPI,Delivered,5,0.2,1329.39,55.58,159.53
IND-2020-0010044,2020-03-17,2020-03-19,Amazon,Individual,India,East,West Bengal,Durgapur,Books & Stationery,Children Books,Credit Card,Delivered,4,0.2,140.11,14.37,7.01
IND-2020-0007489,2020-03-17,2020-03-20,Merchant,Individual,India,West,Maharashtra,Nagpur,Electronics,Tablets,Debit Card,Delivered,3,0.1,95611.31,4978.72,17210.04
IND-2020-0009452,2020-03-17,2020-03-24,Amazon,Individual,India,East,Odisha,Bhubaneswar,Electronics,Power Banks,UPI,Delivered,1,0.0,44.58,3.27,8.02
IND-2020-0005970,2020-03-17,2020-03-19,Merchant,Individual,India,North,Punjab,Chandigarh,Home & Kitchen,Cookware,Credit Card,Delivered,2,0.0,9577.0,1532.27,1149.24
IND-2020-0003270,2020-03-17,2020-03-19,Meesho,Individual,India,West,Goa,Margao,Electronics,Cameras,Cash on Delivery,Delivered,5,0.05,107002.89,5901.14,19260.52
IND-2020-0005955,2020-03-17,2020-03-19,Flipkart,Enterprise,India,West,Gujarat,Vadodara,Electronics,Smartphones,UPI,Delivered,3,0.0,68612.9,6033.44,12350.32
IND-2020-0009199,2020-03-17,2020-03-22,Meesho,Individual,India,West,Gujarat,Bhavnagar,Books & Stationery,Fiction & Literature,Net Banking,Delivered,2,0.1,377.93,57.84,18.9
IND-2020-0010551,2020-03-17,2020-03-22,Merchant,Small Business,India,East,Odisha,Sambalpur,Sports & Outdoors,Yoga & Fitness,Debit Card,Cancelled,2,0.15,0.0,0.0,0.0
IND-2020-0009431,2020-03-17,2020-03-24,Amazon,Individual,India,North,Delhi,Dwarka,Clothing & Apparel,Women's Sarees,Cash on Delivery,Cancelled,4,0.05,0.0,0.0,0.0
IND-2020-0005306,2020-03-18,2020-03-23,Merchant,Enterprise,India,North,Punjab,Jalandhar,Clothing & Apparel,Men's T-Shirts,EMI,Delivered,1,0.4,806.19,39.63,40.31
IND-2020-0002028,2020-03-18,2020-03-24,Meesho,Small Business,India,South,Kerala,Kollam,Clothing & Apparel,Men's T-Shirts,UPI,Delivered,3,0.05,4020.64,755.77,201.03
IND-2020-0001507,2020-03-18,2020-03-23,Merchant,Individual,India,Central,Chhattisgarh,Raipur,FMCG & Grocery,Baby Products,Debit Card,Cancelled,3,0.1,0.0,0.0,0.0
IND-2020-0008135,2020-03-18,2020-03-23,Amazon,Small Business,India,North,Uttar Pradesh,Lucknow,Books & Stationery,Notebooks & Diaries,UPI,Delivered,3,0.0,1783.48,339.18,89.17
IND-2020-0002453,2020-03-18,2020-03-20,Flipkart,Enterprise,India,West,Maharashtra,Aurangabad,Sports & Outdoors,Cricket Equipment,Cash on Delivery,Delivered,5,0.1,10741.86,1330.2,537.09
IND-2020-0009551,2020-03-18,2020-03-22,Flipkart,Individual,India,North,Uttar Pradesh,Noida,Electronics,Smartphones,Debit Card,Delivered,1,0.0,25928.76,2148.64,4667.18
IND-2020-0002915,2020-03-18,2020-03-20,Merchant,Enterprise,India,West,Maharashtra,Mumbai,Clothing & Apparel,Sportswear,Credit Card,Delivered,3,0.0,1193.77,253.21,59.69
IND-2020-0009962,2020-03-18,2020-03-21,Merchant,Enterprise,India,North,Punjab,Amritsar,Home & Kitchen,Furniture,Net Banking,Delivered,5,0.0,29978.06,4457.02,3597.37
IND-2020-0006667,2020-03-18,2020-03-22,Amazon,Individual,India,North,Rajasthan,Ajmer,Clothing & Apparel,Kids Clothing,Debit Card,Delivered,4,0.05,6399.48,1169.68,319.97
IND-2020-0007763,2020-03-18,2020-03-19,Merchant,Individual,India,West,Goa,Margao,FMCG & Grocery,Health Supplements,Credit Card,Delivered,5,0.0,4010.04,680.21,200.5
IND-2020-0010496,2020-03-18,2020-03-25,Meesho,Enterprise,India,North,Uttar Pradesh,Varanasi,Electronics,Smartphones,UPI,Delivered,4,0.5,34197.47,-4313.88,6155.54
